# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
deeply nested object	serio	encode	2	5	477128
deeply nested object	serio	encode	2	6	477204
deeply nested object	serio	encode	2	7	475648
deeply nested object	serio	encode	2	8	474988
deeply nested object	serio	encode	2	9	454414
deeply nested object	serio	decode	1	1	741949
deeply nested object	serio	decode	1	2	746216
deeply nested object	serio	decode	1	3	747746
deeply nested object	serio	decode	1	4	722250
deeply nested object	serio	decode	1	5	744632
deeply nested object	serio	decode	1	6	745945
deeply nested object	serio	decode	1	7	748723
deeply nested object	serio	decode	1	8	742918
deeply nested object	serio	decode	1	9	746108
deeply nested object	serio	decode	2	1	759880
deeply nested object	serio	decode	2	2	763099
deeply nested object	serio	decode	2	3	749269
deeply nested object	serio	decode	2	4	764226
deeply nested object	serio	decode	2	5	762713
deeply nested object	serio	decode	2	6	761971
deeply nested object	serio	decode	2	7	733355
deeply nested object	serio	decode	2	8	723505
deeply nested object	serio	decode	2	9	713025
deeply nested object	blink	encode	1	1	2123019
deeply nested object	blink	encode	1	2	2147386
deeply nested object	blink	encode	1	3	2139629
deeply nested object	blink	encode	1	4	2146562
deeply nested object	blink	encode	1	5	2161921
deeply nested object	blink	encode	1	6	2139310
deeply nested object	blink	encode	1	7	2140258
deeply nested object	blink	encode	1	8	2139993
deeply nested object	blink	encode	1	9	1994685
deeply nested object	blink	encode	2	1	1992120
deeply nested object	blink	encode	2	2	2090205
deeply nested object	blink	encode	2	3	1959456
deeply nested object	blink	encode	2	4	2182494
deeply nested object	blink	encode	2	5	2182120
deeply nested object	blink	encode	2	6	2170962
deeply nested object	blink	encode	2	7	2169462
deeply nested object	blink	encode	2	8	2132100
deeply nested object	blink	encode	2	9	2186238
deeply nested object	blink	decode	1	1	1633743
deeply nested object	blink	decode	1	2	1586585
deeply nested object	blink	decode	1	3	1614629
deeply nested object	blink	decode	1	4	1438775
