# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
deeply nested object	blink	decode	1	7	1572384
deeply nested object	blink	decode	1	8	1563681
deeply nested object	blink	decode	1	9	1619343
deeply nested object	blink	decode	2	1	1538122
deeply nested object	blink	decode	2	2	1538117
deeply nested object	blink	decode	2	3	1537216
deeply nested object	blink	decode	2	4	1593923
deeply nested object	blink	decode	2	5	1636723
deeply nested object	blink	decode	2	6	1521608
deeply nested object	blink	decode	2	7	1646765
deeply nested object	blink	decode	2	8	1660402
deeply nested object	blink	decode	2	9	1650568
deeply nested object	baseline	encode	1	1	4673243
deeply nested object	baseline	encode	1	2	4693001
deeply nested object	baseline	encode	1	3	4683263
deeply nested object	baseline	encode	1	4	4684300
deeply nested object	baseline	encode	1	5	4679768
deeply nested object	baseline	encode	1	6	4685681
deeply nested object	baseline	encode	1	7	4668700
deeply nested object	baseline	encode	1	8	4488662
deeply nested object	baseline	encode	1	9	4521458
deeply nested object	baseline	encode	2	1	4599347
deeply nested object	baseline	encode	2	2	4509594
deeply nested object	baseline	encode	2	3	4612230
deeply nested object	baseline	encode	2	4	4529472
deeply nested object	baseline	encode	2	5	4572559
deeply nested object	baseline	encode	2	6	4315301
deeply nested object	baseline	encode	2	7	4274904
deeply nested object	baseline	encode	2	8	4432332
deeply nested object	baseline	encode	2	9	4253518
deeply nested object	baseline	decode	1	1	2683609
deeply nested object	baseline	decode	1	2	2712925
deeply nested object	baseline	decode	1	3	2719327
deeply nested object	baseline	decode	1	4	2620308
deeply nested object	baseline	decode	1	5	2586252
deeply nested object	baseline	decode	1	6	2539646
deeply nested object	baseline	decode	1	7	2618178
deeply nested object	baseline	decode	1	8	2565218
deeply nested object	baseline	decode	1	9	2516591
deeply nested object	baseline	decode	2	1	2391067
deeply nested object	baseline	decode	2	2	2399691
deeply nested object	baseline	decode	2	3	2420696
deeply nested object	baseline	decode	2	4	2328069
deeply nested object	baseline	decode	2	5	2451970
deeply nested object	baseline	decode	2	6	2457337
deeply nested object	baseline	decode	2	7	2638992
deeply nested object	baseline	decode	2	8	2713341
deeply nested object	baseline	decode	2	9	2668441
wide struct	surge	encode	1	1	1776851
wide struct	surge	encode	1	2	1638186
wide struct	surge	encode	1	3	1617561
wide struct	surge	encode	1	4	1749902
wide struct	surge	encode	1	5	1714655
wide struct	surge	encode	1	6	1759433
wide struct	surge	encode	1	7	1722935
wide struct	surge	encode	1	8	1722197
wide struct	surge	encode	1	9	1746415
wide struct	surge	encode	2	1	1570263
wide struct	surge	encode	2	2	1572013
wide struct	surge	encode	2	3	1718408
wide struct	surge	encode	2	4	1733360
wide struct	surge	encode	2	5	1752605
wide struct	surge	encode	2	6	1734901
wide struct	surge	encode	2	7	1692557
wide struct	surge	encode	2	8	1582839
wide struct	surge	encode	2	9	1576636
wide struct	surge	decode	1	1	685663
wide struct	surge	decode	1	2	691157
wide struct	surge	decode	1	3	698311
wide struct	surge	decode	1	4	691463
wide struct	surge	decode	1	5	684943
